ALCALINAS_BOGOTÁ,ALCALINAS_CENTRO,ALCALINAS_NORTE,ALCALINAS_SANTANDER,ALCALINAS_SUR,BOMBILLOS_BOGOTÁ,BOMBILLOS_CENTRO,BOMBILLOS_NORTE,BOMBILLOS_SANTANDER,BOMBILLOS_SUR,ENCENDEDORES_BOGOTÁ,ENCENDEDORES_CENTRO,ENCENDEDORES_NORTE,ENCENDEDORES_SANTANDER,ENCENDEDORES_SUR,MANGANESO_BOGOTÁ,MANGANESO_CENTRO,MANGANESO_NORTE,MANGANESO_SANTANDER,MANGANESO_SUR,OTROS_BOGOTÁ,OTROS_CENTRO,OTROS_NORTE,OTROS_SANTANDER,OTROS_SUR,TERCEROS_BOGOTÁ,TERCEROS_CENTRO,TERCEROS_NORTE,TERCEROS_SANTANDER,TERCEROS_SUR
787.0,5811.0,361.0,512.0,1175.0,1629.0,2540.0,807.0,655.0,1603.0,3752.0,5084.0,2480.0,2231.0,4343.0,8398.0,41440.0,10160.0,5233.0,10934.0,2919.0,2500.0,467.0,559.0,721.0,45.0,0.0,0.0,0.0,0.0
1350.0,10370.0,237.0,826.0,939.0,903.0,3228.0,518.0,771.0,1622.0,4234.0,6214.0,1582.0,2343.0,4811.0,10941.0,34003.0,9074.0,9538.0,13514.0,2128.0,1624.0,455.0,936.0,1102.0,40.0,0.0,0.0,0.0,0.0
826.0,6469.0,230.0,580.0,1609.0,1099.0,3402.0,429.0,573.0,1790.0,4437.0,6759.0,2563.0,2084.0,5212.0,9174.0,67285.0,13881.0,8874.0,14817.0,2044.0,1736.0,387.0,966.0,736.0,35.0,0.0,0.0,0.0,0.0
863.0,5354.0,453.0,1403.0,1278.0,1100.0,2549.0,330.0,859.0,1247.0,3456.0,6193.0,1447.0,3034.0,8212.0,9265.0,31269.0,12240.0,8834.0,11902.0,1900.0,1837.0,256.0,752.0,947.0,28.0,2.0,0.0,0.0,0.0
696.0,5129.0,46.0,335.0,962.0,972.0,2826.0,214.0,490.0,1264.0,3069.0,5561.0,1195.0,1187.0,6380.0,7288.0,24940.0,5000.0,3361.0,11702.0,1718.0,2167.0,68.0,435.0,1061.0,17.0,0.0,0.0,0.0,0.0
0.0,190.0,0.0,179.0,40.0,0.0,68.0,0.0,34.0,60.0,24.0,63.0,0.0,457.0,436.0,60.0,1558.0,0.0,832.0,1002.0,0.0,43.0,0.0,143.0,20.0,0.0,0.0,0.0,0.0,0.0
762.0,15005.0,758.0,448.0,1395.0,1159.0,2362.0,502.0,647.0,1429.0,3259.0,5279.0,1768.0,1748.0,5066.0,11301.0,37238.0,8886.0,4021.0,13450.0,818.0,1811.0,642.0,368.0,1332.0,13.0,0.0,0.0,0.0,0.0
1086.0,18743.0,259.0,488.0,1154.0,1259.0,3426.0,391.0,715.0,1215.0,4065.0,10292.0,2065.0,2043.0,5797.0,11338.0,48204.0,14995.0,6072.0,12354.0,1423.0,4409.0,680.0,701.0,739.0,50.0,0.0,0.0,0.0,0.0
972.0,7079.0,746.0,617.0,1239.0,1263.0,3434.0,339.0,954.0,1065.0,4404.0,7395.0,959.0,2593.0,5325.0,10253.0,58842.0,12240.0,6836.0,12285.0,1934.0,3310.0,594.0,490.0,950.0,28.0,0.0,0.0,0.0,0.0
1158.0,5622.0,456.0,927.0,1578.0,1039.0,3337.0,851.0,680.0,1595.0,4311.0,9130.0,1517.0,2432.0,7887.0,8826.0,55358.0,14067.0,6930.0,14991.0,3563.0,2264.0,504.0,1070.0,917.0,23.0,12.0,0.0,0.0,0.0
766.0,2221.0,413.0,392.0,827.0,1100.0,1452.0,475.0,645.0,533.0,3434.0,4514.0,2009.0,1094.0,4517.0,12272.0,26607.0,13700.0,4687.0,10595.0,2420.0,1372.0,246.0,429.0,486.0,33.0,18.0,0.0,0.0,0.0
585.0,2564.0,485.0,885.0,691.0,1031.0,2170.0,728.0,520.0,824.0,3635.0,8295.0,2105.0,2343.0,4650.0,8745.0,33749.0,12108.0,7532.0,16839.0,3833.0,4152.0,720.0,1180.0,1339.0,5.0,3.0,0.0,0.0,0.0
1100.0,5303.0,298.0,974.0,885.0,848.0,4405.0,470.0,859.0,1878.0,3820.0,6093.0,1734.0,1731.0,6041.0,10881.0,68563.0,11066.0,6928.0,15700.0,3508.0,8019.0,519.0,2179.0,2987.0,10.0,0.0,0.0,0.0,0.0
751.0,3856.0,309.0,1314.0,1308.0,1285.0,2915.0,471.0,787.0,1830.0,3402.0,6638.0,1496.0,3081.0,6172.0,11259.0,36923.0,13657.0,7263.0,14743.0,4134.0,6960.0,574.0,1638.0,3192.0,27.0,6.0,0.0,0.0,0.0
930.0,7179.0,305.0,1030.0,903.0,1282.0,3077.0,519.0,1060.0,1045.0,4440.0,11831.0,1753.0,1149.0,6519.0,16553.0,48259.0,13670.0,7944.0,15565.0,2805.0,5191.0,1273.0,1990.0,1584.0,8.0,0.0,0.0,0.0,0.0
776.0,5753.0,237.0,578.0,1164.0,1509.0,2224.0,446.0,389.0,946.0,3592.0,4704.0,3762.0,5256.0,5136.0,8483.0,62911.0,21494.0,7323.0,11673.0,3324.0,4334.0,372.0,858.0,1151.0,14.0,3.0,0.0,0.0,0.0
12.0,793.0,131.0,158.0,9.0,168.0,92.0,152.0,38.0,71.0,200.0,3011.0,803.0,119.0,600.0,2736.0,2200.0,5443.0,1164.0,586.0,424.0,168.0,468.0,20.0,160.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909.0,5370.0,403.0,551.0,1502.0,979.0,2550.0,645.0,579.0,1208.0,2499.0,5278.0,2399.0,1559.0,6137.0,5590.0,38359.0,10829.0,6011.0,14707.0,2798.0,2544.0,765.0,1661.0,1473.0,41.0,12.0,0.0,0.0,0.0
1122.0,5794.0,388.0,1092.0,977.0,1207.0,2414.0,585.0,533.0,1217.0,4739.0,8622.0,1983.0,4378.0,3983.0,6952.0,35548.0,12688.0,10765.0,11029.0,3032.0,3725.0,762.0,1360.0,1903.0,9.0,25.0,0.0,0.0,0.0
768.0,13252.0,232.0,785.0,1176.0,1041.0,3065.0,418.0,545.0,1859.0,3472.0,7009.0,1734.0,2497.0,5455.0,7156.0,38145.0,10878.0,7503.0,14673.0,2901.0,3923.0,790.0,1514.0,1897.0,24.0,1.0,0.0,0.0,0.0
691.0,4973.0,304.0,939.0,1298.0,1320.0,2551.0,384.0,871.0,1693.0,3827.0,6376.0,1717.0,2255.0,4888.0,6348.0,40074.0,13332.0,7668.0,11018.0,3097.0,5318.0,2021.0,1960.0,1986.0,36.0,3.0,0.0,0.0,0.0
698.0,8657.0,247.0,481.0,924.0,801.0,1818.0,499.0,754.0,751.0,2435.0,5162.0,1622.0,1461.0,4816.0,8241.0,19235.0,16282.0,4086.0,10479.0,3281.0,2185.0,687.0,1531.0,1092.0,33.0,10.0,0.0,0.0,0.0
0.0,231.0,6.0,30.0,166.0,4.0,121.0,31.0,0.0,38.0,152.0,213.0,131.0,162.0,308.0,120.0,1852.0,232.0,35.0,991.0,84.0,277.0,8.0,9.0,35.0,0.0,0.0,0.0,0.0,0.0
0.0,124.0,0.0,135.0,0.0,0.0,78.0,0.0,83.0,0.0,0.0,408.0,0.0,636.0,0.0,0.0,841.0,0.0,544.0,0.0,0.0,80.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
550.0,4253.0,558.0,859.0,988.0,1045.0,2049.0,554.0,666.0,1403.0,2893.0,4544.0,1791.0,2569.0,3861.0,5783.0,27977.0,12866.0,5704.0,10414.0,2838.0,3435.0,787.0,806.0,1554.0,12.0,8.0,0.0,0.0,0.0
810.0,4393.0,344.0,683.0,834.0,955.0,2565.0,292.0,985.0,1368.0,2557.0,7381.0,1439.0,2372.0,4178.0,7486.0,41865.0,13198.0,7283.0,13600.0,2258.0,2846.0,1527.0,863.0,1638.0,21.0,15.0,0.0,0.0,0.0
664.0,5288.0,519.0,905.0,1778.0,862.0,3480.0,549.0,987.0,1104.0,3586.0,5462.0,2242.0,2761.0,5863.0,7867.0,45002.0,13923.0,4109.0,15888.0,2177.0,3293.0,1106.0,1101.0,2074.0,14.0,23.0,0.0,0.0,0.0
791.0,5945.0,537.0,537.0,1321.0,860.0,2300.0,584.0,866.0,1197.0,2871.0,7077.0,1268.0,3024.0,5961.0,7349.0,34257.0,11013.0,8876.0,12773.0,4964.0,2523.0,710.0,865.0,2279.0,9.0,4.0,0.0,0.0,0.0
709.0,1532.0,484.0,293.0,787.0,686.0,1226.0,758.0,352.0,679.0,2349.0,2830.0,1603.0,2316.0,4851.0,5579.0,22006.0,14245.0,3049.0,6383.0,1584.0,1258.0,1166.0,1676.0,965.0,0.0,0.0,0.0,0.0,0.0
625.0,4804.0,295.0,603.0,1145.0,1223.0,1991.0,545.0,536.0,931.0,2581.0,5942.0,1482.0,1336.0,4526.0,6376.0,24501.0,8836.0,7085.0,13433.0,2984.0,2510.0,547.0,558.0,1303.0,0.0,0.0,0.0,0.0,0.0
824.0,5716.0,307.0,1024.0,1294.0,786.0,2854.0,561.0,557.0,1308.0,5529.0,6325.0,1563.0,1674.0,5832.0,9270.0,59293.0,9600.0,6340.0,12219.0,2275.0,2987.0,1088.0,880.0,1138.0,0.0,0.0,0.0,0.0,0.0
997.0,5039.0,343.0,1385.0,1851.0,763.0,2360.0,538.0,1048.0,1594.0,3834.0,6362.0,2989.0,2838.0,4996.0,8749.0,42087.0,9193.0,5442.0,14308.0,1984.0,3056.0,580.0,885.0,1031.0,0.0,2.0,0.0,0.0,0.0
783.0,7928.0,485.0,1019.0,1769.0,1290.0,2453.0,847.0,706.0,1541.0,3819.0,10930.0,2362.0,2512.0,5021.0,7751.0,37849.0,11448.0,7674.0,13154.0,3336.0,3897.0,706.0,740.0,877.0,0.0,0.0,0.0,0.0,0.0
826.0,2295.0,307.0,617.0,740.0,906.0,1874.0,817.0,518.0,1013.0,3829.0,6027.0,2076.0,2374.0,3654.0,4970.0,19375.0,7913.0,4647.0,9597.0,4779.0,1835.0,510.0,2781.0,826.0,0.0,0.0,0.0,0.0,0.0
601.0,658.0,56.0,60.0,142.0,413.0,274.0,37.0,78.0,101.0,1995.0,951.0,79.0,518.0,648.0,4193.0,2594.0,821.0,169.0,275.0,1985.0,379.0,3.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,498.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864.0,3676.0,214.0,512.0,698.0,962.0,1650.0,561.0,554.0,760.0,4341.0,9594.0,1861.0,3808.0,3875.0,9289.0,25370.0,14270.0,6887.0,9443.0,2778.0,1861.0,520.0,822.0,1010.0,46.0,0.0,0.0,0.0,0.0
1402.0,5706.0,456.0,979.0,929.0,1363.0,3673.0,746.0,430.0,1031.0,4311.0,7209.0,1719.0,2119.0,3048.0,8563.0,34607.0,15015.0,6640.0,11628.0,2350.0,2489.0,869.0,1168.0,861.0,235.0,139.0,0.0,0.0,0.0
840.0,6642.0,447.0,619.0,1405.0,899.0,3049.0,504.0,630.0,1523.0,4236.0,8219.0,1490.0,2508.0,3821.0,9784.0,35910.0,11056.0,4843.0,15425.0,2814.0,3087.0,684.0,1048.0,1149.0,457.0,188.0,0.0,0.0,0.0
995.0,5472.0,449.0,1090.0,946.0,903.0,2748.0,350.0,678.0,862.0,3403.0,7768.0,1471.0,2158.0,5224.0,11164.0,42624.0,10760.0,9418.0,14341.0,2667.0,2845.0,647.0,1277.0,1301.0,266.0,279.0,0.0,0.0,0.0
0.0,2652.0,253.0,128.0,855.0,0.0,1155.0,350.0,257.0,744.0,0.0,3485.0,3738.0,107.0,3449.0,0.0,15062.0,15221.0,550.0,9938.0,0.0,1500.0,679.0,69.0,1100.0,0.0,0.0,0.0,0.0,0.0
0.0,20.0,0.0,361.0,116.0,0.0,3.0,55.0,156.0,246.0,0.0,48.0,984.0,1184.0,1937.0,0.0,156.0,152.0,2997.0,1606.0,0.0,25.0,603.0,523.0,223.0,0.0,0.0,0.0,0.0,0.0
658.0,5441.0,410.0,478.0,821.0,948.0,3004.0,596.0,491.0,974.0,3493.0,6885.0,1806.0,2237.0,3160.0,7023.0,62418.0,7900.0,5679.0,16302.0,2940.0,1785.0,793.0,469.0,1234.0,374.0,55.0,0.0,0.0,0.0
1094.0,26047.0,792.0,452.0,832.0,1204.0,2649.0,518.0,752.0,870.0,3901.0,8160.0,2260.0,2057.0,7540.0,7220.0,40887.0,11111.0,5487.0,10110.0,3482.0,3484.0,736.0,435.0,1092.0,62.0,254.0,0.0,0.0,0.0
912.0,19139.0,528.0,564.0,1182.0,842.0,3452.0,599.0,974.0,1024.0,3848.0,7502.0,1696.0,4058.0,5412.0,11965.0,45144.0,14065.0,7047.0,9647.0,3965.0,3828.0,804.0,597.0,1590.0,177.0,143.0,0.0,0.0,0.0
888.0,4538.0,410.0,656.0,1255.0,965.0,2535.0,425.0,745.0,1188.0,3614.0,6221.0,1328.0,2313.0,4794.0,8020.0,59670.0,10524.0,5507.0,12033.0,4344.0,3482.0,1046.0,467.0,1727.0,141.0,43.0,0.0,0.0,0.0
841.0,8501.0,617.0,575.0,925.0,1083.0,1877.0,524.0,440.0,778.0,3500.0,4053.0,2023.0,910.0,8137.0,7874.0,23643.0,16869.0,4703.0,10401.0,3909.0,4230.0,1380.0,1701.0,1302.0,142.0,201.0,0.0,0.0,0.0
0.0,401.0,1.0,34.0,138.0,0.0,1391.0,0.0,104.0,111.0,0.0,669.0,40.0,281.0,324.0,0.0,6431.0,720.0,476.0,566.0,0.0,1016.0,930.0,37.0,70.0,0.0,64.0,0.0,0.0,0.0
0.0,2332.0,0.0,0.0,11.0,0.0,53.0,35.0,0.0,20.0,0.0,84.0,304.0,0.0,168.0,0.0,954.0,352.0,0.0,414.0,0.0,88.0,22.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
847.0,2432.0,244.0,422.0,1352.0,963.0,3451.0,524.0,596.0,807.0,3486.0,5661.0,2079.0,1688.0,5675.0,8109.0,62815.0,16530.0,5106.0,19060.0,1866.0,1503.0,402.0,563.0,849.0,76.0,39.0,0.0,0.0,0.0
1249.0,3678.0,363.0,907.0,1045.0,1295.0,3401.0,631.0,1034.0,1310.0,3748.0,5662.0,1890.0,1894.0,4442.0,12291.0,51124.0,10902.0,5339.0,13159.0,1912.0,2249.0,456.0,583.0,1186.0,188.0,49.0,0.0,0.0,0.0
884.0,7834.0,351.0,802.0,1378.0,1279.0,3212.0,730.0,1315.0,1231.0,4806.0,8961.0,2072.0,2263.0,4599.0,8986.0,51097.0,8180.0,5690.0,12546.0,1870.0,2717.0,475.0,489.0,730.0,82.0,84.0,0.0,0.0,0.0
897.0,5014.0,449.0,1134.0,1724.0,1280.0,3341.0,507.0,671.0,1256.0,4179.0,8227.0,2299.0,2414.0,4865.0,11301.0,47382.0,11081.0,5629.0,17911.0,1740.0,3166.0,640.0,483.0,1102.0,272.0,39.0,0.0,0.0,0.0
911.0,2268.0,213.0,447.0,903.0,1143.0,1524.0,578.0,390.0,780.0,3482.0,3885.0,1663.0,2145.0,3567.0,6631.0,23604.0,8228.0,4242.0,10727.0,1694.0,874.0,524.0,301.0,762.0,114.0,74.0,0.0,0.0,0.0
60.0,24.0,0.0,0.0,0.0,43.0,28.0,0.0,0.0,0.0,148.0,131.0,0.0,0.0,0.0,67.0,488.0,0.0,0.0,0.0,131.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297.0,5288.0,658.0,399.0,997.0,1163.0,3465.0,711.0,566.0,999.0,3833.0,7307.0,1687.0,1538.0,4843.0,6993.0,39095.0,11275.0,3715.0,11225.0,2385.0,1404.0,411.0,446.0,885.0,164.0,34.0,0.0,0.0,0.0
858.0,8341.0,439.0,1068.0,1122.0,899.0,2617.0,634.0,401.0,1207.0,5858.0,7034.0,2060.0,2726.0,5331.0,6904.0,34497.0,9823.0,7063.0,12481.0,1860.0,3075.0,414.0,796.0,1512.0,360.0,26.0,0.0,0.0,0.0
753.0,5225.0,479.0,1067.0,2172.0,1198.0,2897.0,509.0,616.0,1467.0,4092.0,6513.0,1929.0,2317.0,5420.0,10302.0,41669.0,11067.0,7884.0,12961.0,2185.0,2520.0,620.0,605.0,1177.0,179.0,82.0,0.0,0.0,0.0
609.0,4289.0,288.0,1514.0,1022.0,1263.0,2652.0,436.0,811.0,1233.0,3185.0,8410.0,2253.0,1513.0,5988.0,8596.0,33206.0,14366.0,7054.0,17108.0,2179.0,7746.0,486.0,989.0,767.0,284.0,33.0,0.0,0.0,0.0
652.0,25822.0,279.0,395.0,1385.0,844.0,1678.0,426.0,501.0,760.0,3680.0,6011.0,1347.0,1576.0,3630.0,8055.0,34905.0,13866.0,4451.0,14011.0,1651.0,1936.0,826.0,452.0,648.0,537.0,77.0,0.0,0.0,0.0
0.0,245.0,40.0,165.0,77.0,0.0,331.0,133.0,302.0,106.0,0.0,2568.0,423.0,596.0,1307.0,0.0,1876.0,3144.0,1672.0,891.0,0.0,57.0,74.0,159.0,90.0,0.0,0.0,0.0,0.0,0.0
702.0,2327.0,338.0,1141.0,1146.0,1157.0,1944.0,337.0,620.0,953.0,3817.0,5244.0,2043.0,2125.0,4162.0,8112.0,30822.0,9010.0,5583.0,10740.0,1767.0,1010.0,276.0,495.0,675.0,136.0,41.0,0.0,0.0,0.0
588.0,4805.0,762.0,743.0,1243.0,1221.0,3786.0,733.0,743.0,1421.0,3965.0,10451.0,2023.0,3117.0,4409.0,8509.0,40735.0,10724.0,4159.0,12061.0,1925.0,2153.0,925.0,335.0,727.0,105.0,41.0,0.0,0.0,0.0
484.0,4016.0,457.0,688.0,1030.0,1123.0,3315.0,801.0,1284.0,1308.0,3642.0,6900.0,1812.0,2099.0,6318.0,6831.0,40180.0,18332.0,8332.0,12495.0,1982.0,2071.0,484.0,835.0,1109.0,160.0,79.0,0.0,0.0,0.0
640.0,4932.0,610.0,541.0,1095.0,1504.0,3239.0,557.0,756.0,1032.0,4083.0,6929.0,2918.0,1422.0,4352.0,8359.0,55144.0,19134.0,7341.0,13034.0,1961.0,1808.0,467.0,737.0,1022.0,80.0,84.0,0.0,0.0,0.0
626.0,3163.0,354.0,626.0,900.0,943.0,2543.0,626.0,551.0,1122.0,3305.0,5118.0,2424.0,2216.0,5578.0,7929.0,35811.0,10872.0,7302.0,11879.0,2333.0,1911.0,697.0,490.0,1021.0,114.0,64.0,0.0,0.0,0.0
60.0,495.0,240.0,0.0,30.0,62.0,286.0,0.0,0.0,59.0,62.0,650.0,560.0,0.0,269.0,108.0,3680.0,650.0,0.0,602.0,69.0,216.0,18.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0
752.0,3794.0,486.0,640.0,839.0,1192.0,2049.0,774.0,579.0,1085.0,3987.0,5032.0,2584.0,971.0,5114.0,8238.0,28934.0,13766.0,4636.0,16347.0,2544.0,1621.0,755.0,662.0,726.0,121.0,36.0,0.0,0.0,0.0
807.0,8221.0,91.0,709.0,866.0,806.0,4440.0,582.0,600.0,1497.0,5646.0,7853.0,3204.0,3111.0,4754.0,8871.0,85074.0,8648.0,7164.0,13556.0,1584.0,2229.0,279.0,792.0,1002.0,269.0,120.0,0.0,0.0,0.0
712.0,4520.0,371.0,1458.0,1409.0,1066.0,3241.0,775.0,968.0,1482.0,3799.0,10207.0,1845.0,2573.0,4221.0,8288.0,53164.0,16571.0,6643.0,16911.0,1851.0,3182.0,823.0,873.0,594.0,78.0,157.0,0.0,0.0,0.0
1005.0,5795.0,554.0,1041.0,1217.0,1150.0,3138.0,859.0,687.0,1426.0,4284.0,6738.0,2731.0,2693.0,6975.0,13199.0,42650.0,17758.0,11503.0,15318.0,1865.0,2507.0,829.0,883.0,814.0,371.0,27.0,0.0,0.0,0.0
847.0,3308.0,222.0,1034.0,903.0,1061.0,2312.0,663.0,536.0,949.0,3780.0,5947.0,2942.0,2241.0,5106.0,6949.0,35990.0,11580.0,7592.0,12947.0,2025.0,1574.0,541.0,523.0,1175.0,216.0,122.0,0.0,0.0,0.0
68.0,130.0,203.0,72.0,12.0,41.0,154.0,56.0,144.0,72.0,320.0,313.0,160.0,353.0,1401.0,1324.0,486.0,2996.0,429.0,953.0,83.0,101.0,3.0,194.0,102.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693.0,4016.0,548.0,500.0,820.0,760.0,2154.0,450.0,615.0,1010.0,3411.0,6493.0,1578.0,1645.0,4513.0,7210.0,26158.0,12133.0,5599.0,10120.0,2433.0,1635.0,712.0,501.0,1077.0,416.0,153.0,0.0,0.0,0.0
841.0,16481.0,344.0,1213.0,1033.0,1168.0,4182.0,643.0,649.0,1551.0,6317.0,9128.0,1980.0,2343.0,4525.0,7535.0,56432.0,10902.0,6710.0,13426.0,2132.0,2626.0,501.0,789.0,752.0,356.0,131.0,0.0,0.0,0.0
721.0,4716.0,351.0,1016.0,1616.0,854.0,2269.0,558.0,800.0,1435.0,4671.0,7494.0,2856.0,2022.0,5207.0,6041.0,34462.0,11303.0,7977.0,12125.0,1993.0,2650.0,570.0,695.0,1010.0,298.0,72.0,0.0,0.0,0.0
664.0,5353.0,406.0,1555.0,1409.0,970.0,3500.0,468.0,862.0,1068.0,3527.0,8152.0,2055.0,3664.0,4760.0,9778.0,42014.0,8791.0,6803.0,17777.0,2238.0,2536.0,537.0,647.0,950.0,200.0,111.0,0.0,0.0,0.0
778.0,3608.0,249.0,1006.0,938.0,831.0,1634.0,584.0,430.0,891.0,3913.0,7300.0,2084.0,1955.0,3841.0,10376.0,36430.0,15283.0,6487.0,11536.0,1767.0,1816.0,779.0,626.0,805.0,229.0,138.0,0.0,0.0,0.0
0.0,9720.0,0.0,0.0,127.0,0.0,0.0,40.0,0.0,142.0,0.0,0.0,0.0,0.0,558.0,0.0,0.0,122.0,90.0,2239.0,0.0,0.0,29.0,500.0,62.0,0.0,0.0,0.0,0.0,0.0
887.0,21757.0,291.0,559.0,1655.0,759.0,2395.0,648.0,811.0,1663.0,3178.0,9989.0,1647.0,2804.0,5035.0,9026.0,44539.0,9907.0,8336.0,14493.0,1323.0,1436.0,544.0,534.0,1130.0,281.0,215.0,0.0,0.0,0.0
1218.0,24417.0,534.0,515.0,1049.0,1085.0,2393.0,680.0,718.0,1116.0,4142.0,6300.0,1823.0,2099.0,5172.0,13644.0,33163.0,10947.0,7014.0,10541.0,2105.0,2415.0,528.0,633.0,653.0,91.0,80.0,0.0,0.0,0.0
868.0,5969.0,416.0,787.0,1114.0,1099.0,3314.0,696.0,929.0,1293.0,3961.0,7459.0,2402.0,3703.0,5234.0,13685.0,39790.0,12057.0,4264.0,11236.0,1668.0,2088.0,673.0,495.0,1198.0,116.0,44.0,0.0,0.0,0.0
944.0,4456.0,493.0,752.0,1076.0,1108.0,2812.0,633.0,814.0,969.0,3290.0,6206.0,2127.0,1931.0,5731.0,9687.0,35590.0,15396.0,7527.0,11603.0,2140.0,2555.0,660.0,753.0,941.0,141.0,105.0,0.0,0.0,0.0
1043.0,4330.0,1226.0,494.0,1263.0,1306.0,2394.0,678.0,605.0,992.0,3246.0,4952.0,5668.0,1516.0,6564.0,8414.0,36975.0,16861.0,4848.0,18012.0,1458.0,1584.0,647.0,1080.0,914.0,205.0,212.0,0.0,0.0,0.0
0.0,591.0,0.0,29.0,153.0,0.0,685.0,185.0,73.0,192.0,0.0,922.0,205.0,191.0,3709.0,0.0,4065.0,612.0,504.0,1163.0,0.0,189.0,1.0,12.0,125.0,0.0,0.0,0.0,0.0,0.0
855.0,2518.0,318.0,521.0,1018.0,792.0,1783.0,630.0,552.0,832.0,2998.0,7023.0,1769.0,2231.0,4572.0,9591.0,26535.0,10723.0,4733.0,17012.0,1991.0,1394.0,602.0,593.0,760.0,206.0,115.0,0.0,0.0,0.0
831.0,9298.0,225.0,712.0,1372.0,963.0,2990.0,485.0,807.0,1575.0,5190.0,9719.0,2385.0,4577.0,5055.0,9255.0,65824.0,8568.0,6443.0,13694.0,1549.0,1881.0,445.0,474.0,895.0,398.0,81.0,0.0,0.0,0.0
764.0,4371.0,322.0,1057.0,1460.0,1268.0,2598.0,572.0,1132.0,1227.0,5486.0,9408.0,2344.0,1436.0,5449.0,8681.0,52027.0,9739.0,7564.0,15702.0,1854.0,2292.0,716.0,732.0,909.0,213.0,103.0,0.0,0.0,0.0
769.0,8544.0,266.0,1370.0,1110.0,1189.0,4261.0,579.0,909.0,1398.0,3371.0,12317.0,2329.0,2686.0,4664.0,8503.0,41904.0,15938.0,10866.0,13268.0,905.0,2273.0,441.0,973.0,676.0,140.0,129.0,0.0,0.0,0.0
1158.0,2792.0,363.0,507.0,1028.0,1538.0,2247.0,592.0,613.0,1122.0,4971.0,5558.0,2083.0,4594.0,4981.0,8108.0,29131.0,9282.0,5016.0,10894.0,1190.0,3257.0,515.0,653.0,1104.0,113.0,164.0,0.0,0.0,0.0
0.0,60.0,30.0,154.0,113.0,0.0,12.0,41.0,34.0,98.0,0.0,27.0,656.0,212.0,536.0,0.0,106.0,17673.0,900.0,648.0,0.0,0.0,15.0,3.0,67.0,0.0,0.0,0.0,0.0,0.0
754.0,3290.0,291.0,513.0,1044.0,779.0,2218.0,893.0,453.0,1073.0,3772.0,7102.0,2107.0,2044.0,4917.0,6959.0,30046.0,9667.0,4971.0,14762.0,1120.0,1988.0,254.0,620.0,796.0,142.0,163.0,0.0,0.0,0.0
715.0,5865.0,339.0,941.0,1019.0,1556.0,3394.0,914.0,630.0,1491.0,5502.0,8336.0,2232.0,3629.0,4392.0,8806.0,52592.0,10756.0,6550.0,14586.0,1578.0,2585.0,1015.0,790.0,1368.0,187.0,28.0,0.0,0.0,0.0
1299.0,4381.0,430.0,553.0,1093.0,1417.0,3127.0,664.0,791.0,1560.0,6414.0,9481.0,3338.0,2308.0,4769.0,11324.0,49897.0,13840.0,7033.0,11749.0,1367.0,2609.0,475.0,785.0,816.0,239.0,72.0,0.0,0.0,0.0
1014.0,4846.0,335.0,941.0,1483.0,1518.0,3774.0,798.0,699.0,1399.0,4579.0,8499.0,2520.0,2058.0,6298.0,9085.0,44585.0,13791.0,6772.0,14208.0,1611.0,2987.0,628.0,1011.0,986.0,151.0,158.0,0.0,0.0,0.0
1121.0,6309.0,364.0,1284.0,1089.0,1582.0,2273.0,509.0,765.0,1207.0,4668.0,6554.0,3800.0,1377.0,5390.0,12670.0,39549.0,11868.0,7561.0,14560.0,2027.0,1876.0,948.0,613.0,790.0,103.0,150.0,0.0,0.0,0.0
0.0,292.0,10.0,125.0,229.0,0.0,968.0,0.0,24.0,127.0,0.0,1292.0,48.0,83.0,936.0,0.0,3430.0,70.0,532.0,970.0,0.0,28.0,2.0,39.0,94.0,0.0,0.0,0.0,0.0,0.0
0.0,107.0,0.0,55.0,80.0,0.0,28.0,0.0,80.0,0.0,0.0,59.0,0.0,340.0,44.0,0.0,1365.0,0.0,244.0,708.0,0.0,24.0,0.0,4.0,60.0,0.0,0.0,0.0,0.0,0.0
632.0,3053.0,422.0,498.0,993.0,1154.0,2416.0,609.0,504.0,920.0,4192.0,6607.0,1829.0,1623.0,4794.0,8411.0,39196.0,8989.0,4683.0,13446.0,1112.0,2126.0,313.0,429.0,853.0,162.0,144.0,0.0,0.0,0.0
